productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extCardText,extAttack3,extAttack4
275165,Hisuian Samurott V - SWSH239,Hisuian Samurott V SWSH239,https://tcgplayer-cdn.tcgplayer.com/product/275165_200w.jpg,3,2545,https://cpt.tcgcsv.com/k5d3,2023-12-22T15:13:30.157,1,SWSH239,Promo,Darkness,220,Basic,"[D] Basket Crash
<br>Discard up to 2 Pokémon Tools from your opponent's Pokémon in play.",Gx2,None,2,0.49,0.96,7.0,0.83,,Holofoil,"[DDD] Shadow Slash (180)
<br>Discard an Energy from this Pokémon.",,,
275166,Hisuian Decidueye V - SWSH238,Hisuian Decidueye V SWSH238,https://tcgplayer-cdn.tcgplayer.com/product/275166_200w.jpg,3,2545,https://cpt.tcgcsv.com/l5d3,2023-06-30T21:15:54.333,1,SWSH238,Promo,Fighting,220,Basic,"[F] Mountain Hunt
<br>Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",Px2,None,2,0.47,0.99,25.76,0.76,,Holofoil,"[2F] Close-Quarters Shooting (100)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",,,
275167,Hisuian Typhlosion V - SWSH237,Hisuian Typhlosion V SWSH237,https://tcgplayer-cdn.tcgplayer.com/product/275167_200w.jpg,3,2545,https://cpt.tcgcsv.com/m5d3,2023-08-04T18:10:57.693,1,SWSH237,Promo,Psychic,210,Basic,"[0] Singe
<br>Your opponent's Active Pokémon is now Burned.",Dx2,F-30,2,0.5,0.99,6.0,0.93,,Holofoil,"[1PP] Terrifying Flames (120)
<br>Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.",,,
275828,Bulbasaur - SWSH231,Bulbasaur SWSH231,https://tcgplayer-cdn.tcgplayer.com/product/275828_200w.jpg,3,2545,https://cpt.tcgcsv.com/Bld3,2022-09-02T04:03:07.71,1,SWSH231,Promo,Grass,70,Basic,[G] Vine Whip (10),Rx2,None,2,3.0,4.6,9.33,4.0,4.99,Holofoil,[1G] Razor Leaf (20),,,
275829,Charmander - SWSH232,Charmander SWSH232,https://tcgplayer-cdn.tcgplayer.com/product/275829_200w.jpg,3,2545,https://cpt.tcgcsv.com/Cld3,2022-09-02T04:03:07.71,1,SWSH232,Promo,Fire,60,Basic,"[R] Tail on Fire (10)
<br>Search your deck for a R Energy card and attach it to this Pokémon. Then, shuffle your deck.",Wx2,None,1,9.0,14.63,24.99,10.54,24.99,Holofoil,,,,
275830,Squirtle - SWSH233,Squirtle SWSH233,https://tcgplayer-cdn.tcgplayer.com/product/275830_200w.jpg,3,2545,https://cpt.tcgcsv.com/Dld3,2022-09-02T04:03:07.71,1,SWSH233,Promo,Water,70,Basic,[W] Water Gun (10),Lx2,None,1,11.51,12.99,14.3,7.61,,Holofoil,,,,
275843,Dragonite VSTAR - SWSH236,Dragonite VSTAR SWSH236,https://tcgplayer-cdn.tcgplayer.com/product/275843_200w.jpg,3,2545,https://cpt.tcgcsv.com/Tld3,2024-10-04T15:37:24.537,1,SWSH236,Promo,Dragon,280,VSTAR,"[2WL] Gigi Impact (250)
<br>During your next turn, this Pokemon can't attack.",None,None,2,1.35,3.0,75.0,3.01,3.49,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span> 
<br>[1] Draconic Star
<br>Look at the top 12 cards of your deck and attach any number of W or L Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck. <em>(You can't use more than I VSTAR Power in a game.)</em>",,
275844,Dragonite V - SWSH235,Dragonite V SWSH235,https://tcgplayer-cdn.tcgplayer.com/product/275844_200w.jpg,3,2545,https://cpt.tcgcsv.com/Vld3,2024-05-22T12:08:32.127,1,SWSH235,Promo,Dragon,230,Basic,"[WL] Hyper Beam (60)
<br>Discard an Energy from your opponent's Active Pokemon.",None,None,2,3.0,4.99,75.0,4.69,5.86,Holofoil,[1WL] Buster Tail (160),,,
277039,Pikachu - SWSH234,Pikachu SWSH234,https://tcgplayer-cdn.tcgplayer.com/product/277039_200w.jpg,3,2545,https://cpt.tcgcsv.com/PQd3,2022-09-02T14:58:35.263,1,SWSH234,Promo,Lightning,60,Basic,"[1] Gift Delivery
<br>Flip a coin. If heads, search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,None,1,0.99,4.83,20.0,4.61,,Holofoil,[2L] Pika Ball (50),,,
277040,Mewtwo V - SWSH229,Mewtwo V SWSH229,https://tcgplayer-cdn.tcgplayer.com/product/277040_200w.jpg,3,2545,https://cpt.tcgcsv.com/QQd3,2023-09-25T13:12:07.167,1,SWSH229,Promo,Psychic,220,Basic,[P1] Super Psy Bolt (50),Dx2,F-30,2,5.42,10.9,100.0,9.55,5.42,Holofoil,"[PP1] Transfer Break (160)
<br>Move an Energy from this Pokémon to 1 of your Benched Pokémon.",,,
278705,Professor's Research - SWSH178,Professors Research SWSH178,https://tcgplayer-cdn.tcgplayer.com/product/278705_200w.jpg,3,2545,https://cpt.tcgcsv.com/7vf3,2022-11-07T13:27:46.497,1,SWSH178,Promo,Supporter,,,,,,,0.1,0.4,5.0,0.35,,Holofoil,,Discard your hand and draw 7 cards.,,
279141,Lumineon V - SWSH250,Lumineon V SWSH250,https://tcgplayer-cdn.tcgplayer.com/product/279141_200w.jpg,3,2545,https://cpt.tcgcsv.com/RGf3,2024-10-07T18:20:52.227,1,SWSH250,Promo,Water,170,Basic,"[2W] Aqua Return (120)
<br>Shuffle this Pokemon and all cards attached into your deck.",Lx2,None,1,0.4,1.0,7.0,0.77,0.75,Holofoil,,"<strong>Ability — Luminous Sign</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.",,
282259,Special Delivery Charizard - SWSH075,Special Delivery Charizard SWSH075,https://tcgplayer-cdn.tcgplayer.com/product/282259_200w.jpg,3,2545,https://cpt.tcgcsv.com/cWg3,2022-08-11T12:40:21.127,1,SWSH075,Promo,Fire,160,Stage 2,"[1] Happy Delivery 
<br>Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Wx2,,3,135.0,159.99,500.0,143.07,141.16,Holofoil,"[1RR] Flamethrower (160)
<br>
Discard an Energy from this Pokémon.",,,
283301,Pikachu - SWSH153 (Holiday Calendar),Pikachu SWSH153 Holiday Calendar,https://tcgplayer-cdn.tcgplayer.com/product/283301_200w.jpg,3,2545,https://cpt.tcgcsv.com/2lh3,2022-11-22T13:17:04.833,1,SWSH153,Promo,Electric,60,Basic,"[LL] Thunder Shock (30)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,,1,23.51,26.67,36.3,25.14,32.49,Holofoil,,,,
283369,Infernape V - SWSH252,Infernape V SWSH252,https://tcgplayer-cdn.tcgplayer.com/product/283369_200w.jpg,3,2545,https://cpt.tcgcsv.com/pmh3,2022-09-09T04:03:40.297,1,SWSH252,Promo,Fire,200,Basic,"[1] Meteor Punch (30x)
<br>
Flip a coin until you get tails. This attack does 30 damage for each heads.",Wx2,,,0.42,0.99,25.99,0.86,,Holofoil,"[1RR] Bright Flame (200)
<br>
Discard 2 Energy from this Pokémon.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
285251,Machamp - SWSH243 (Prerelease),Machamp SWSH243 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/285251_200w.jpg,3,2545,https://cpt.tcgcsv.com/27j3,2022-09-09T04:03:39.38,1,SWSH243,Promo,Fighting,150,Stage 2,"[FF] Strong-Arm Lariat (100+)
<br>
You may do 100 more damage. If you do, during your next turn, this Pokémon can't attack.",Px2,,2,1.0,2.73,7.0,2.29,2.75,Holofoil,,"<strong>Ability — Crisis Muscles</strong>
<br>
If your opponent has 3 or fewer Prize cards remaining, this Pokémon gets +150 HP.",,
285253,Comfey - SWSH242 (Prerelease),Comfey SWSH242 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/285253_200w.jpg,3,2545,https://cpt.tcgcsv.com/57j3,2024-04-19T18:11:00.82,1,SWSH242,Promo,Psychic,70,Basic,[1P] Spinning Attack (30),Mx2,,1,0.4,0.99,19.99,0.76,0.85,Holofoil,,"<strong>Ability — Flower Selecting</strong>
<br>
Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card in the Lost Zone.",,
285254,Finneon - SWSH240 (Prerelease),Finneon SWSH240 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/285254_200w.jpg,3,2545,https://cpt.tcgcsv.com/67j3,2022-09-09T04:03:39.38,1,SWSH240,Promo,Water,50,Basic,[W] Water Gun (10),Lx2,,1,0.11,0.58,4.99,0.48,0.47,Holofoil,,"<strong>Ability — Oceanic Accompaniment</strong>
<br>
As often as you like during your turn, you may attach a Water Energy card from your hand to 1 of your Pokémon that has the Swim Freely attack.",,
285257,Gengar - SWSH241 (Prerelease),Gengar SWSH241 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/285257_200w.jpg,3,2545,https://cpt.tcgcsv.com/97j3,2022-09-09T04:03:39.38,1,SWSH241,Promo,Psychic,120,Stage 2,"[P] Screaming Circle
<br>
Put 2 damage counters on your opponent's Active Pokémon for each of your opponent's Benched Pokémon.",Dx2,F-30,2,16.76,23.23,9999.0,23.16,28.89,Holofoil,,"<strong>Ability — Netherworld Gate</strong>
<br>
Once during your turn, if this Pokémon is in your discard pile, you may put it onto your Bench. If you do, put 3 damage counters on this Pokémon.",,
285258,Regigigas - SWSH247 (Cosmos Holo),Regigigas SWSH247 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/285258_200w.jpg,3,2545,https://cpt.tcgcsv.com/b7j3,2024-02-15T05:59:15.493,1,SWSH247,Promo,Colorless,150,Basic,"[1] Limber Up (20)
<br>
Attach a Basic Energy card from your discard pile to this Pokémon.",Fx2,,4,0.25,0.5,10.0,0.45,,Holofoil,"[4] Double Impact (120x)
<br>
Flip 2 coins. This attack does 120 damage for each heads.",,,
285259,Croagunk - SWSH245 (Cosmos Holo),Croagunk SWSH245 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/285259_200w.jpg,3,2545,https://cpt.tcgcsv.com/c7j3,2023-03-24T08:51:07.353,1,SWSH245,Promo,Darkness,60,Basic,[D] Corkscrew Punch (20),Fx2,,1,0.08,0.26,5.0,0.25,,Holofoil,,,,
285262,Weavile - SWSH246 (Cosmos Holo),Weavile SWSH246 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/285262_200w.jpg,3,2545,https://cpt.tcgcsv.com/g7j3,2022-09-19T20:51:28.01,1,SWSH246,Promo,Darkness,110,Stage 1,"[D] Pursuit Claw
<br>
This attack does 20 damage to 1 of your opponent's Benched Pokémon for each damage counter on that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,,1,0.13,0.4,10.0,0.4,,Holofoil,[1DD] Claw Slash (110),,,
285264,Scorbunny - SWSH244 (Cosmos Holo),Scorbunny SWSH244 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/285264_200w.jpg,3,2545,https://cpt.tcgcsv.com/j7j3,2022-09-19T20:51:17.2,1,SWSH244,Promo,Fire,60,Basic,"[R] Flaring Dash
<br>
Flip a coin until you get tails. For each heads, draw a card.",Wx2,,1,0.15,0.44,4.0,0.47,0.33,Holofoil,[2R] Flare (30),,,
285378,Charizard VMAX - SWSH261,Charizard VMAX SWSH261,https://tcgplayer-cdn.tcgplayer.com/product/285378_200w.jpg,3,2545,https://cpt.tcgcsv.com/B9j3,2024-10-02T14:50:25.09,1,SWSH261,Promo,Fire,330,VMAX,[3] Claw Slash (100),Wx2,,3,41.0,60.0,722.99,49.76,42.99,Holofoil,"[2RRR] G-Max Wildfire (300)
<br>Discard 2 Energy from this Pokémon.","<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>",,
285384,Charizard V - SWSH260,Charizard V SWSH260,https://tcgplayer-cdn.tcgplayer.com/product/285384_200w.jpg,3,2545,https://cpt.tcgcsv.com/J9j3,2025-01-05T22:18:33.727,1,SWSH260,Promo,Fire,220,Basic,"[1RR] Incinerate (90)
<br>
Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Wx2,,2,35.0,47.0,1000.0,40.84,40.24,Holofoil,[1RRR] Heat Blast (180),"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
285396,Charizard VSTAR - SWSH262,Charizard VSTAR SWSH262,https://tcgplayer-cdn.tcgplayer.com/product/285396_200w.jpg,3,2545,https://cpt.tcgcsv.com/X9j3,2024-11-11T12:41:26.73,1,SWSH262,Promo,Fire,280,VSTAR,"[1RR] Explosive Fire (130+)
<br>
If this Pokémon has any damage counters on it, this attack does 100 more damage.",Wx2,,2,58.1,74.42,259.99,61.55,64.73,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[1RRR] Star Blaze (320)
<br>
Discard 2 Energy from this Pokémon. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449509,Origin Forme Dialga VSTAR,Origin Forme Dialga VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/449509_200w.jpg,3,2545,https://cpt.tcgcsv.com/cQC5,2023-04-06T21:41:37.123,1,SWSH256,Promo,Metal,280,VSTAR,"[1] Metal Blast (40+)
<br>This attack does 40 more damage for each Metal Energy attached to this Pokémon.",Rx2,G-30,3,1.0,2.13,18.0,1.84,2.42,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span> [1MMMM] Star Chronos (220)
<br>Take another turn after this one. (You can't use more than 1 VSTAR Power in a game.)",,
449510,Origin Forme Dialga V,Origin Forme Dialga V,https://tcgplayer-cdn.tcgplayer.com/product/449510_200w.jpg,3,2545,https://cpt.tcgcsv.com/dQC5,2022-10-07T04:03:31.737,1,SWSH255,Promo,Metal,220,Basic,"[1] Metal Coating
<br>
Attach up to 2 Metal Energy cards from your discard pile to this Pokémon.",Rx2,G-30,2,1.7,3.0,50.0,2.85,2.99,Holofoil,[1MMM] Temporal Rupture (180),"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449511,Origin Forme Palkia VSTAR,Origin Forme Palkia VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/449511_200w.jpg,3,2545,https://cpt.tcgcsv.com/fQC5,2025-01-05T22:11:44.803,1,SWSH254,Promo,Water,280,VSTAR,"[WW] Subspace Swell (60+)
<br>This attack does 20 more damage for each Benched Pokémon <em>(both yours and your opponent's)</em>.",Lx2,,2,0.5,1.68,10.0,1.31,1.7,Holofoil,,"<strong>VSTAR Power</strong>
<br><strong>Ability — Star Portal</strong>                                          
<br>During your turn, you may attach up to 3 Water Energy cards from your discard pile to your Water Pokémon in any way you like. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",,
449512,Origin Forme Palkia V,Origin Forme Palkia V,https://tcgplayer-cdn.tcgplayer.com/product/449512_200w.jpg,3,2545,https://cpt.tcgcsv.com/gQC5,2025-03-21T20:20:05.493,1,SWSH253,Promo,Water,220,Basic,"[W] Rule the Region
<br>
Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.",Lx2,,2,0.99,2.11,9999.0,1.76,2.24,Holofoil,"[1WW] Hydro Break (200)
<br>
During your next turn, this Pokémon can't attack.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449515,Virizion V - SWSH295,Virizion V SWSH295,https://tcgplayer-cdn.tcgplayer.com/product/449515_200w.jpg,3,2545,https://cpt.tcgcsv.com/kQC5,2023-04-18T09:36:20.257,1,SWSH295,Promo,Grass,200,Basic,"[1GG] Emerald Blade (200)
<br>This Pokémon can't attack during your next turn.",Rx2,,1,0.25,0.96,9.95,0.6,0.77,Holofoil,,"<strong>Ability — Verdant Wind</strong>
<br>
Each of your Pokémon that has any Grass Energy attached recovers from all Special Conditions and can't be affected by any Special Conditions.
<br><br><em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449518,Zeraora V - SWSH263,Zeraora V SWSH263,https://tcgplayer-cdn.tcgplayer.com/product/449518_200w.jpg,3,2545,https://cpt.tcgcsv.com/nQC5,2022-12-15T16:24:10.13,1,SWSH263,Promo,Lightning,210,Basic,[1L] Claw Slash (50),Fx2,,1,0.48,1.0,10.58,0.82,1.07,Holofoil,"[1LL] Thunderous Bolt (190)
<br>
During your next turn, this Pokémon can't attack.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449519,Zeraora VMAX - SWSH264,Zeraora VMAX SWSH264,https://tcgplayer-cdn.tcgplayer.com/product/449519_200w.jpg,3,2545,https://cpt.tcgcsv.com/pQC5,2022-12-15T16:24:03.123,1,SWSH264,Promo,Lightning,320,VMAX,"[LL] Reactive Pulse (60x)
<br>
This attack does 60 damage for each of your opponent's Pokémon in play that has an Ability.",Fx2,,2,2.0,3.0,9999.0,2.96,,Holofoil,"[1LL] Max Fist (240)
<br>
Discard 2 Energy from this Pokémon.","<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>",,
449520,Zeraora VSTAR - SWSH265,Zeraora VSTAR SWSH265,https://tcgplayer-cdn.tcgplayer.com/product/449520_200w.jpg,3,2545,https://cpt.tcgcsv.com/qQC5,2022-12-15T16:23:57.077,1,SWSH265,Promo,Lightning,270,VSTAR,"[1LL] Crushing Beat (190)
<br>
You may discard a Stadium in play.",Fx2,,,1.1,2.08,9999.0,1.8,2.43,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[1LLL] Lightning Storm Star
<br>
Choose 1 of your opponent's Pokémon 4 times. <em>(You can choose the same Pokémon more than once.)</em> For each time you chose a Pokémon, do 60 damage to it. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449521,Deoxys V - SWSH266,Deoxys V SWSH266,https://tcgplayer-cdn.tcgplayer.com/product/449521_200w.jpg,3,2545,https://cpt.tcgcsv.com/rQC5,2022-12-15T16:23:41.787,1,SWSH266,Promo,Psychic,210,Basic,"[1P] Psychic (30+)
<br>
This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.",Dx2,F-30,2,0.99,1.74,79.99,1.62,2.15,Holofoil,[1PP] Power Edge (140),"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449522,Deoxys VMAX - SWSH267,Deoxys VMAX SWSH267,https://tcgplayer-cdn.tcgplayer.com/product/449522_200w.jpg,3,2545,https://cpt.tcgcsv.com/sQC5,2022-12-15T16:23:33.373,1,SWSH267,Promo,Psychic,330,VMAX,"[2P] Max Drain (160)
<br>
Heal 30 damage from this Pokémon.",Dx2,F-30,3,3.5,4.5,7.99,4.14,,Holofoil,,"<strong>Ability — Protective DNA</strong>
<br>
All of your Pokémon take 30 less damage from attacks from your opponent's Pokémon VSTAR <em>(after applying Weakness and Resistance)</em>.
<br><br>
<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>",,
449523,Deoxys VSTAR - SWSH268,Deoxys VSTAR SWSH268,https://tcgplayer-cdn.tcgplayer.com/product/449523_200w.jpg,3,2545,https://cpt.tcgcsv.com/tQC5,2022-12-15T16:23:25.757,1,SWSH268,Promo,Psychic,270,VSTAR,"[1PP] Psychic Javelin (190)
<br>
This attack also does 60 damage to 1 of your opponent's Benched Pokémon V. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Dx2,F-30,2,3.44,4.69,9999.0,4.46,4.75,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
[P] Star Force (60x)
<br>
This attack does 60 damage for each Energy attached to both Active Pokémon. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449526,Hisuian Zoroark V - SWSH297,Hisuian Zoroark V SWSH297,https://tcgplayer-cdn.tcgplayer.com/product/449526_200w.jpg,3,2545,https://cpt.tcgcsv.com/xQC5,2024-04-23T15:08:16.863,1,SWSH297,Promo,Colorless,210,Basic,"[0] Void Return (30)
<br>
You may switch this Pokémon with 1 of your Benched Pokémon.",Fx2,,2,0.75,1.4,999.99,1.16,1.47,Holofoil,"[3] Shadow Cyclone (130)
<br>
Move an Energy from this Pokémon to 1 of your Benched Pokémon.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
449527,Hisuian Zoroark VSTAR - SWSH298,Hisuian Zoroark VSTAR SWSH298,https://tcgplayer-cdn.tcgplayer.com/product/449527_200w.jpg,3,2545,https://cpt.tcgcsv.com/zQC5,2023-11-01T14:24:51.493,1,SWSH298,Promo,Colorless,270,VSTAR,"[2] Ticking Curse (50x)
<br>
This attack does 50 damage for each of your Pokémon that has any damage counters on it.",Fx2,,2,0.25,1.29,20.0,1.21,1.49,Holofoil,,"<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>
<strong>Ability — Phantom Star</strong>
<br>
During your turn, you may discard your hand and draw 7 cards. <em>(You can't use more than 1 VSTAR Power in a game.)</em>
<br><br>
<em>VSTAR rule — When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.</em>",,
450653,Rotom V - SWSH257,Rotom V SWSH257,https://tcgplayer-cdn.tcgplayer.com/product/450653_200w.jpg,3,2545,https://cpt.tcgcsv.com/5hD5,2024-03-27T14:11:29.433,1,SWSH257,Promo,Lightning,190,Basic,"[1] Lost Hack
<br>
Put a Special Energy attached to 1 of your opponent's Pokémon in the Lost Zone.",Fx2,,1,0.31,0.95,10.3,0.55,,Holofoil,"[1LL] Extreme Current (160)
<br>
Discard an Energy from this Pokémon.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
450656,Gallade V - SWSH258,Gallade V SWSH258,https://tcgplayer-cdn.tcgplayer.com/product/450656_200w.jpg,3,2545,https://cpt.tcgcsv.com/8hD5,2022-10-18T19:14:33.293,1,SWSH258,Promo,Fighting,220,Basic,"[1F] Rising Sword (20+)
<br>
This attack does 50 more damage for each Prize card you have taken.",Px2,,2,0.42,0.84,10.38,0.73,,Holofoil,"[1FF] Buster Swing (130)
<br>
This attack's damage isn't affected by Resistance.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
450657,Giratina V - SWSH259,Giratina V SWSH259,https://tcgplayer-cdn.tcgplayer.com/product/450657_200w.jpg,3,2545,https://cpt.tcgcsv.com/9hD5,2023-07-07T15:08:53.427,1,SWSH259,Promo,Dragon,220,Basic,"[1] Abyss Seeking
<br>
Look at the top 4 cards of your deck and put 2 of them into your hand. Put the other cards in the Lost Zone.",,,2,0.99,1.61,89.99,1.41,1.89,Holofoil,"[1GP] Shred (160)
<br>
This attack's damage isn't affected by any effects on your opponent's Active Pokémon.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
451115,Hisuian Electrode V - SWSH294,Hisuian Electrode V SWSH294,https://tcgplayer-cdn.tcgplayer.com/product/451115_200w.jpg,3,2545,https://cpt.tcgcsv.com/ksD5,2024-11-21T12:51:27.24,1,SWSH294,Promo,Grass,210,Basic,"[0] Tantrum Blast (100x)
<br>
This attack does 100 damage for each Special Condition affecting this Pokémon.",Rx2,,1,0.25,1.04,40.0,1.04,1.24,Holofoil,"[1G] Solar Shot (120)
<br>
Discard all Energy from this Pokémon.","<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",,
451844,Sunflora - SWSH269 (Prerelease),Sunflora SWSH269 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/451844_200w.jpg,3,2545,https://cpt.tcgcsv.com/VLD5,2022-10-28T17:17:05.84,1,SWSH269,Promo,Grass,90,Basic,"[2] Bright Beam (10+)
<br>
You may discard up to 3 Energy cards from your hand. This attack does 70 more damage for each card you discarded in this way.",Rx2,,2,0.03,0.54,28.89,0.38,0.38,Holofoil,,,,
451845,Rapidash - SWSH270 (Prerelease),Rapidash SWSH270 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/451845_200w.jpg,3,2545,https://cpt.tcgcsv.com/WLD5,2022-10-28T17:17:01.573,1,SWSH270,Promo,Fire,100,Stage 1,[1R] Fire Mane (60),Wx2,,1,0.21,1.0,6.0,1.1,0.97,Holofoil,,"<strong>Ability — Heat Boost</strong>
<br>
Once during your turn, you may discard a Fire Energy card from your hand in order to use this Ability. During this turn, your Pokémon's attacks do 30 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.",,
451846,Kirlia - SWSH271 (Prerelease),Kirlia SWSH271 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/451846_200w.jpg,3,2545,https://cpt.tcgcsv.com/XLD5,2024-12-17T11:56:49.267,1,SWSH271,Promo,Psychic,80,Stage 1,[1P] Slap (30),Mx2,,2,0.5,1.25,8.0,1.19,1.14,Holofoil,,"<strong>Ability — Refinement</strong>
<br>
You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.",,
451847,Archeops - SWSH272 (Prerelease),Archeops SWSH272 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/451847_200w.jpg,3,2545,https://cpt.tcgcsv.com/ZLD5,2024-09-18T11:51:07.21,1,SWSH272,Promo,Psychic,150,Stage 2,[3] Speed Wing (120),Lx2,F-30,1,0.31,0.99,59.99,1.0,0.85,Holofoil,,"<strong>Ability — Primal Turbo</strong>
<br>
Once during your turn, you may search your deck for up to 2 Special Energy cards and attach them to 1 of your Pokémon. Then, shuffle your deck.",,
451884,Sunflora - SWSH269 (Prerelease) [STAFF],Sunflora SWSH269 Prerelease STAFF,https://tcgplayer-cdn.tcgplayer.com/product/451884_200w.jpg,3,2545,https://cpt.tcgcsv.com/JMD5,2022-11-30T17:37:29.083,1,SWSH269,Promo,Grass,90,Basic,"[2] Bright Beam (10+)
<br>
You may discard up to 3 Energy cards from your hand. This attack does 70 more damage for each card you discarded in this way.",Rx2,,2,54.99,57.35,89.51,8.92,,Holofoil,,,,
451885,Rapidash - SWSH270 (Prerelease) [STAFF],Rapidash SWSH270 Prerelease STAFF,https://tcgplayer-cdn.tcgplayer.com/product/451885_200w.jpg,3,2545,https://cpt.tcgcsv.com/KMD5,2022-11-30T17:37:35.7,1,SWSH270,Promo,Fire,100,Stage 1,[1R] Fire Mane (60),Wx2,,1,31.01,34.0,50.0,18.05,46.58,Holofoil,,"<strong>Ability — Heat Boost</strong>
<br>
Once during your turn, you may discard a Fire Energy card from your hand in order to use this Ability. During this turn, your Pokémon's attacks do 30 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.",,
451886,Kirlia - SWSH271 (Prerelease) [STAFF],Kirlia SWSH271 Prerelease STAFF,https://tcgplayer-cdn.tcgplayer.com/product/451886_200w.jpg,3,2545,https://cpt.tcgcsv.com/LMD5,2022-11-30T17:37:42.727,1,SWSH271,Promo,Psychic,80,Stage 1,[1P] Slap (30),Mx2,,2,26.31,32.43,55.0,23.97,,Holofoil,,"<strong>Ability — Refinement</strong>
<br>
You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.",,
