productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
654476,Ninjask - 137/132,Ninjask 137 132,https://tcgplayer-cdn.tcgplayer.com/product/654476_200w.jpg,3,24380,https://cpt.tcgcsv.com/xPf7,2025-09-26T04:11:11.67,1,"<strong>Ability: Cast-Off Shell</strong> Once during your turn, when you play this Pokmon from your hand to evolve 1 of your Pokmon, you may use this Ability. Search your deck for a Shedinja and put it onto your Bench. Then, shuffle your deck.",,6.0,8.87,29.99,9.08,,Holofoil,137/132,Illustration Rare,Grass,80,Stage 1,[GC] U-turn (90)<br> Switch this Pokemon with 1 of your Benched Pokemon.,Rx2,0,,
654477,Vulpix - 138/132,Vulpix 138 132,https://tcgplayer-cdn.tcgplayer.com/product/654477_200w.jpg,3,24380,https://cpt.tcgcsv.com/zPf7,2025-09-26T04:11:11.67,1,,,27.99,34.5,99.99,29.79,,Holofoil,138/132,Illustration Rare,Fire,70,Basic,[C] Stampede (10),Wx2,1,[RC] Combustion (20),
654478,Litleo - 139/132,Litleo 139 132,https://tcgplayer-cdn.tcgplayer.com/product/654478_200w.jpg,3,24380,https://cpt.tcgcsv.com/BPf7,2025-09-26T04:11:11.67,1,,,4.0,6.5,39.99,5.77,,Holofoil,139/132,Illustration Rare,Fire,70,Basic,[RC] Flare (30),Wx2,2,,
654479,Snover - 140/132,Snover 140 132,https://tcgplayer-cdn.tcgplayer.com/product/654479_200w.jpg,3,24380,https://cpt.tcgcsv.com/CPf7,2025-09-26T04:11:11.67,1,,,2.5,4.0,30.0,3.64,,Holofoil,140/132,Illustration Rare,Water,90,Basic,[W] Beat (10),Mx2,3,[WW] Icy Snow (30),
654480,Clawitzer - 141/132,Clawitzer 141 132,https://tcgplayer-cdn.tcgplayer.com/product/654480_200w.jpg,3,24380,https://cpt.tcgcsv.com/DPf7,2025-09-29T18:37:34.99,1,"<strong>Ability: Fall Back to Reload</strong> Once during your turn, when this Pokmon moves from the Active Spot to the Bench, you may use this Ability. Attach up to 2 Basic Water Energy cards from your hand to this Pokmon.",,3.0,4.3,35.0,4.31,,Holofoil,141/132,Illustration Rare,Water,130,Stage 1,[WWW] Aqua Launcher (210)<br> Discard all Energy from this Pokemon.,Lx2,2,,
654481,Inteleon - 142/132,Inteleon 142 132,https://tcgplayer-cdn.tcgplayer.com/product/654481_200w.jpg,3,24380,https://cpt.tcgcsv.com/FPf7,2025-09-26T04:11:11.67,1,,,4.0,6.95,42.3,5.23,,Holofoil,142/132,Illustration Rare,Water,150,Stage 2,"[W] Bring Down<br> Choose a Pokemon in play <em>(yours or your opponent's)</em> that has the least HP remaining, except for this Pokemon, and it is Knocked Out.",Lx2,1,[W] Water Shot (110)<br> Discard an Energy from this Pokemon.,
654482,Helioptile - 143/132,Helioptile 143 132,https://tcgplayer-cdn.tcgplayer.com/product/654482_200w.jpg,3,24380,https://cpt.tcgcsv.com/GPf7,2025-09-26T04:11:11.67,1,,,3.7,6.13,49.99,5.28,,Holofoil,143/132,Illustration Rare,Lightning,70,Basic,[C] Double Scratch (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Fx2,1,,
654483,Shedinja - 144/132,Shedinja 144 132,https://tcgplayer-cdn.tcgplayer.com/product/654483_200w.jpg,3,24380,https://cpt.tcgcsv.com/HPf7,2025-09-26T04:11:11.67,1,"<strong>Ability: Fragile Husk</strong> If this Pokmon is Knocked Out by damage from an attack from your opponent's Pokmon ex, your opponent can't take any Prize cards for it.",,5.25,7.2,50.0,7.27,,Holofoil,144/132,Illustration Rare,Psychic,60,Stage 1,[P] Damage Beat (20x)<br> This attack does 20 damage for each damage counter on your opponent's Active Pokemon.,Dx2,0,,F-30
654484,Houndstone - 145/132,Houndstone 145 132,https://tcgplayer-cdn.tcgplayer.com/product/654484_200w.jpg,3,24380,https://cpt.tcgcsv.com/JPf7,2025-09-26T04:11:11.67,1,,,2.4,5.71,35.0,4.47,,Holofoil,145/132,Illustration Rare,Psychic,140,Stage 1,"[P] Horrifying Bite (30)<br> Flip a coin until you get tails. For each heads, choose a random card from your opponent's hand. Your opponent reveals those cards and shuffles them into their deck.",Dx2,3,[PPC] Hammer In (130),F-30
654485,Marshadow - 146/132,Marshadow 146 132,https://tcgplayer-cdn.tcgplayer.com/product/654485_200w.jpg,3,24380,https://cpt.tcgcsv.com/KPf7,2025-09-26T04:11:11.67,1,,,60.0,79.0,420.0,59.19,,Holofoil,146/132,Illustration Rare,Fighting,90,Basic,"[FF] Shadowy Side Kick (60)<br> If your opponent's Pokemon is Knocked Out by damage from this attack, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.",Px2,1,,
654486,Garganacl - 147/132,Garganacl 147 132,https://tcgplayer-cdn.tcgplayer.com/product/654486_200w.jpg,3,24380,https://cpt.tcgcsv.com/LPf7,2025-09-29T18:37:05.97,1,<strong>Ability: Powerful a-Salt</strong> Attacks used by your Fighting Pokmon do 30 more damage to your opponent's Active Pokmon <em>(before applying Weakness and Resistance)</em>.,,1.95,2.88,49.99,2.46,,Holofoil,147/132,Illustration Rare,Fighting,180,Stage 2,[FFC] Hammer In (130),Gx2,4,,
654487,Spiritomb - 148/132,Spiritomb 148 132,https://tcgplayer-cdn.tcgplayer.com/product/654487_200w.jpg,3,24380,https://cpt.tcgcsv.com/MPf7,2025-09-26T04:11:11.67,1,"<strong>Ability: Spiteful Swirl</strong> If your Active Darkness Pokmon is damaged by an attack from your opponent's Pokmon <em>(even if your Active Darkness Pokmon is Knocked Out)</em>, place 1 damage counter on the Attacking Pokmon.",,4.0,5.25,19.0,4.86,,Holofoil,148/132,Illustration Rare,Darkness,80,Basic,[D] Mountain Breaker (10)<br> Discard the top card of your opponent's deck.,Gx2,1,,
654488,Shroodle - 149/132,Shroodle 149 132,https://tcgplayer-cdn.tcgplayer.com/product/654488_200w.jpg,3,24380,https://cpt.tcgcsv.com/NPf7,2025-09-26T04:11:11.67,1,,,2.7,3.89,12.99,3.94,,Holofoil,149/132,Illustration Rare,Darkness,60,Basic,[DC] Poison Jab (20)<br> Your opponent's Active Pokemon is now Poisoned.,Fx2,1,,
654489,Steelix - 150/132,Steelix 150 132,https://tcgplayer-cdn.tcgplayer.com/product/654489_200w.jpg,3,24380,https://cpt.tcgcsv.com/PPf7,2025-09-26T04:11:11.67,1,,,20.44,26.72,99.99,21.99,,Holofoil,150/132,Illustration Rare,Metal,200,Stage 1,"[CC] Welcoming Tail (40+)<br> If you have exactly 6 Prize cards remaining, this attack does 200 more damage.",Rx2,4,[MMCC] Skull Bash (140),G-30
654490,Spearow - 151/132,Spearow 151 132,https://tcgplayer-cdn.tcgplayer.com/product/654490_200w.jpg,3,24380,https://cpt.tcgcsv.com/QPf7,2025-09-29T18:38:11.903,1,,,5.65,7.52,24.99,6.55,,Holofoil,151/132,Illustration Rare,Colorless,60,Basic,"[C] Pluck (10)<br> Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon.",Lx2,1,,F-30
654491,Delibird - 152/132,Delibird 152 132,https://tcgplayer-cdn.tcgplayer.com/product/654491_200w.jpg,3,24380,https://cpt.tcgcsv.com/RPf7,2025-09-29T18:35:52.823,1,,,4.0,5.96,50.0,4.88,,Holofoil,152/132,Illustration Rare,Colorless,90,Basic,"[C] Quick Gift<br> If you go first, you can use this attack during your first turn. Search your deck for a card and put it into your hand. Then, shuffle your deck.",Lx2,1,[CC] Gentle Slap (30),F-30
654492,Gumshoos - 153/132,Gumshoos 153 132,https://tcgplayer-cdn.tcgplayer.com/product/654492_200w.jpg,3,24380,https://cpt.tcgcsv.com/SPf7,2025-09-29T18:39:00.413,1,"<strong>Ability: Evidence Gathering</strong> Once during your turn, you may use this Ability. Switch a card from your hand with the top card of your deck.",,19.28,31.41,59.99,22.73,,Holofoil,153/132,Illustration Rare,Colorless,100,Stage 1,[CC] Bite (50),Fx2,1,,
654493,Stufful - 154/132,Stufful 154 132,https://tcgplayer-cdn.tcgplayer.com/product/654493_200w.jpg,3,24380,https://cpt.tcgcsv.com/TPf7,2025-09-26T04:11:11.67,1,,,6.5,8.06,69.0,8.0,,Holofoil,154/132,Illustration Rare,Colorless,70,Basic,[C] Light Punch (10),Fx2,2,[CC] Flop (20),
654494,Mega Venusaur ex - 155/132,Mega Venusaur ex 155 132,https://tcgplayer-cdn.tcgplayer.com/product/654494_200w.jpg,3,24380,https://cpt.tcgcsv.com/VPf7,2025-09-26T14:35:18.27,1,"<strong>Ability: Solar Transfer</strong> As often as you like during your turn, you may use this Ability. Move a Basic Grass Energy from 1 of your Pokmon to another of your Pokmon.",,19.25,25.0,74.96,21.11,,Holofoil,155/132,Ultra Rare,Grass,380,Stage 2,[GGGG] Jungle Dump (240)<br> Heal 30 damage from this Pokemon.,Rx2,4,,
654495,Mega Camerupt ex - 156/132,Mega Camerupt ex 156 132,https://tcgplayer-cdn.tcgplayer.com/product/654495_200w.jpg,3,24380,https://cpt.tcgcsv.com/WPf7,2025-09-26T14:35:18.353,1,,,3.0,5.0,49.99,4.02,,Holofoil,156/132,Ultra Rare,Fire,340,Stage 1,"[R] Roasting Heat (80+)<br> If your opponent's Active Pokemon is Burned, this attack does 160 more damage.",Wx2,4,[RCCC] Volcanic Meteor (280)<br> Discard 2 Energy from this Pokemon.,
654496,Mega Abomasnow ex - 157/132,Mega Abomasnow ex 157 132,https://tcgplayer-cdn.tcgplayer.com/product/654496_200w.jpg,3,24380,https://cpt.tcgcsv.com/XPf7,2025-09-26T14:35:18.417,1,,,3.68,5.99,49.99,4.63,,Holofoil,157/132,Ultra Rare,Water,350,Stage 1,"[WW] Hammer-lanche (100x)<br> Discard the top 6 cards of your deck, and this attack does 100 damage for each Basic Water Energy card that you discarded in this way.",Mx2,4,"[WWW] Frost Barrier (200)<br> During your opponent's next turn, this Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",
654497,Mega Manectric ex - 158/132,Mega Manectric ex 158 132,https://tcgplayer-cdn.tcgplayer.com/product/654497_200w.jpg,3,24380,https://cpt.tcgcsv.com/ZPf7,2025-09-26T14:35:18.51,1,,,5.0,7.5,50.0,6.55,,Holofoil,158/132,Ultra Rare,Lightning,330,Stage 1,"[LL] Flash Ray (120)<br> During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Basic Pokemon.",Fx2,0,[LLL] Riotous Blasting (200+)<br> You may discard all Energy from this Pokemon and have this attack do 130 more damage.,
654498,Mega Gardevoir ex - 159/132,Mega Gardevoir ex 159 132,https://tcgplayer-cdn.tcgplayer.com/product/654498_200w.jpg,3,24380,https://cpt.tcgcsv.com/-Pf7,2025-09-26T14:35:18.59,1,,,11.0,16.97,99.99,12.11,,Holofoil,159/132,Ultra Rare,Psychic,360,Stage 2,"[P] Overflowing Wishes<br> For each of your Benched Pokemon, search your deck for a Basic Psychic Energy card and attach it to that Pokemon. Then, shuffle your deck.",Dx2,2,[P] Mega Symphonia (50x)<br> This attack does 50 damage for each Psychic Energy attached to all of your Pokemon.,F-30
654499,Mega Lucario ex - 160/132,Mega Lucario ex 160 132,https://tcgplayer-cdn.tcgplayer.com/product/654499_200w.jpg,3,24380,https://cpt.tcgcsv.com/_Pf7,2025-09-26T14:35:18.67,1,,,19.99,30.5,114.0,23.46,,Holofoil,160/132,Ultra Rare,Fighting,340,Stage 1,[F] Aura Jab (130)<br> Attach up to 3 Basic Fighting Energy cards from your discard pile to your Benched Pokemon in any way you like.,Px2,2,"[FF] Mega Brave (270)<br> During your next turn, this Pokemon can't use Mega Brave.",
654500,Mega Absol ex - 161/132,Mega Absol ex 161 132,https://tcgplayer-cdn.tcgplayer.com/product/654500_200w.jpg,3,24380,https://cpt.tcgcsv.com/0Qf7,2025-09-26T14:35:18.75,1,,,7.11,9.75,49.99,8.43,,Holofoil,161/132,Ultra Rare,Darkness,280,Basic,"[DC] Terminal Period<br> If your opponent's Active Pokemon has exactly 6 damage counters on it, that Pokemon is Knocked Out.",Gx2,2,"[DDC] Claw of Darkness (200)<br> Your opponent reveals their hand, and you discard a card you find there.",
654501,Mega Mawile ex - 162/132,Mega Mawile ex 162 132,https://tcgplayer-cdn.tcgplayer.com/product/654501_200w.jpg,3,24380,https://cpt.tcgcsv.com/2Qf7,2025-09-26T14:35:18.827,1,,,5.07,8.0,50.0,6.42,,Holofoil,162/132,Ultra Rare,Metal,270,Basic,[MM] Gobble Down (80x)<br> This attack does 80 damage for each Prize card you have taken.,Rx2,2,"[MMC] Huge Bite (260)<br> If your opponent's Active Pokemon already has any damage counters on it, this attack's base damage is 30.",G-30
654502,Mega Latias ex - 163/132,Mega Latias ex 163 132,https://tcgplayer-cdn.tcgplayer.com/product/654502_200w.jpg,3,24380,https://cpt.tcgcsv.com/3Qf7,2025-09-26T14:35:18.893,1,,,13.5,17.75,99.99,14.3,,Holofoil,163/132,Ultra Rare,Dragon,280,Basic,[C] Strafe (40)<br> You may switch this Pokemon with 1 of your Benched Pokemon.,,1,[RPC] Illusory Impulse (300)<br> Discard all Energy from this Pokemon.,
654503,Mega Kangaskhan ex - 164/132,Mega Kangaskhan ex 164 132,https://tcgplayer-cdn.tcgplayer.com/product/654503_200w.jpg,3,24380,https://cpt.tcgcsv.com/5Qf7,2025-09-26T14:35:18.957,1,"<strong>Ability: Run Errand</strong> Once during your turn, if this Pokmon is in the Active Spot, you may use this Ability. Draw 2 cards. You can't use more than 1 Run Errand Ability each turn.",,7.0,10.33,49.99,8.01,,Holofoil,164/132,Ultra Rare,Colorless,300,Basic,[CCC] Rapid-Fire Combo (200+)<br> Flip a coin until you get tails. This attack does 50 more damage for each heads.,Fx2,3,,
654504,Acerola's Mischief - 165/132,Acerolas Mischief 165 132,https://tcgplayer-cdn.tcgplayer.com/product/654504_200w.jpg,3,24380,https://cpt.tcgcsv.com/6Qf7,2025-09-26T14:35:19.053,1,"You can use this card only if your opponent has 2 or fewer Prize cards remaining.<br>Choose 1 of your Pokmon in play. During your opponent's next turn, prevent all damage from and effects of attacks done to that Pokmon by your opponent's Pokmon ex.",,4.0,5.65,60.0,4.49,,Holofoil,165/132,Ultra Rare,Trainer - Supporter,,,,,,,
654505,Air Balloon,Air Balloon,https://tcgplayer-cdn.tcgplayer.com/product/654505_200w.jpg,3,24380,https://cpt.tcgcsv.com/7Qf7,2025-09-26T14:35:19.133,1,The Retreat Cost of the Pokmon this card is attached to is {{e}}{{e}} less.,,6.0,8.0,50.0,7.16,,Holofoil,166/132,Ultra Rare,Trainer - Pokemon Tool,,,,,,,
654506,Buddy-Buddy Poffin,Buddy Buddy Poffin,https://tcgplayer-cdn.tcgplayer.com/product/654506_200w.jpg,3,24380,https://cpt.tcgcsv.com/8Qf7,2025-09-26T14:35:19.227,1,"Search your deck for up to 2 Basic Pokmon with 70 HP or less and put them onto your Bench. Then, shuffle your deck.",,7.38,9.41,29.99,9.11,,Holofoil,167/132,Ultra Rare,Trainer - Item,,,,,,,
654507,Fighting Gong - 168/132,Fighting Gong 168 132,https://tcgplayer-cdn.tcgplayer.com/product/654507_200w.jpg,3,24380,https://cpt.tcgcsv.com/9Qf7,2025-09-26T14:35:19.287,1,"Search your deck for a Basic Fighting Energy card or a Basic Fighting Pokmon, reveal it, and put it into your hand. Then, shuffle your deck.",,6.31,8.26,29.99,7.34,,Holofoil,168/132,Ultra Rare,Trainer - Item,,,,,,,
654508,Lillie's Determination - 169/132,Lillies Determination 169 132,https://tcgplayer-cdn.tcgplayer.com/product/654508_200w.jpg,3,24380,https://cpt.tcgcsv.com/bQf7,2025-09-26T14:35:19.37,1,"Shuffle your hand into your deck. Then, draw 6 cards. If you have exactly 6 Prize cards remaining, draw 8 cards instead.",,33.0,43.0,174.99,34.86,,Holofoil,169/132,Ultra Rare,Trainer - Supporter,,,,,,,
654509,Lt. Surge's Bargain - 170/132,Lt Surges Bargain 170 132,https://tcgplayer-cdn.tcgplayer.com/product/654509_200w.jpg,3,24380,https://cpt.tcgcsv.com/cQf7,2025-09-26T14:35:19.447,1,"Ask your opponent if each player may take a Prize card. If yes, each player takes a Prize card. If no, you draw 4 cards.",,2.18,4.3,49.99,3.39,,Holofoil,170/132,Ultra Rare,Trainer - Supporter,,,,,,,
654510,Mega Signal - 171/132,Mega Signal 171 132,https://tcgplayer-cdn.tcgplayer.com/product/654510_200w.jpg,3,24380,https://cpt.tcgcsv.com/dQf7,2025-09-26T14:35:19.543,1,"Search your deck for a Mega Evolution Pokmon ex, reveal it, and put it into your hand. Then, shuffle your deck.",,1.0,4.0,17.99,3.14,,Holofoil,171/132,Ultra Rare,Trainer - Item,,,,,,,
654511,Mystery Garden - 172/132,Mystery Garden 172 132,https://tcgplayer-cdn.tcgplayer.com/product/654511_200w.jpg,3,24380,https://cpt.tcgcsv.com/fQf7,2025-09-26T14:35:19.603,1,"Once during each player's turn, that player may discard an Energy card from their hand in order to draw cards until they have as many cards in their hand as they have Psychic Pokmon in play.",,5.13,7.51,30.0,5.76,,Holofoil,172/132,Ultra Rare,Trainer - Stadium,,,,,,,
654512,Night Stretcher,Night Stretcher,https://tcgplayer-cdn.tcgplayer.com/product/654512_200w.jpg,3,24380,https://cpt.tcgcsv.com/gQf7,2025-09-26T14:35:19.683,1,Put a Pokmon or a Basic Energy card from your discard pile into your hand.,,8.71,12.67,80.0,10.83,,Holofoil,173/132,Ultra Rare,Trainer - Item,,,,,,,
654513,Premium Power Pro - 174/132,Premium Power Pro 174 132,https://tcgplayer-cdn.tcgplayer.com/product/654513_200w.jpg,3,24380,https://cpt.tcgcsv.com/hQf7,2025-09-26T14:35:19.76,1,"During this turn, attacks used by your Fighting Pokmon do 30 more damage to your opponent's Active Pokmon <em>(before applying Weakness and Resistance)</em>.",,5.67,8.69,100.0,6.73,,Holofoil,174/132,Ultra Rare,Trainer - Item,,,,,,,
654514,Rare Candy - 175/132,Rare Candy 175 132,https://tcgplayer-cdn.tcgplayer.com/product/654514_200w.jpg,3,24380,https://cpt.tcgcsv.com/jQf7,2025-09-26T14:35:19.84,1,"Choose 1 of your Basic Pokmon in play. If you have a Stage 2 card in your hand that evolves from that Pokmon, put that card onto the Basic Pokmon to evolve it, skipping the Stage 1. You can't use this card during your first turn or on a Basic Pokmon that was put into play this turn.",,6.0,8.0,49.99,7.36,,Holofoil,175/132,Ultra Rare,Trainer - Item,,,,,,,
654515,Wally's Compassion - 176/132,Wallys Compassion 176 132,https://tcgplayer-cdn.tcgplayer.com/product/654515_200w.jpg,3,24380,https://cpt.tcgcsv.com/kQf7,2025-09-26T14:35:19.91,1,"Heal all damage from 1 of your Mega Evolution Pokmon ex. If you healed any damage in this way, put all Energy attached to that Pokmon into your hand.",,2.8,4.0,25.0,3.37,,Holofoil,176/132,Ultra Rare,Trainer - Supporter,,,,,,,
654516,Mega Venusaur ex - 177/132,Mega Venusaur ex 177 132,https://tcgplayer-cdn.tcgplayer.com/product/654516_200w.jpg,3,24380,https://cpt.tcgcsv.com/lQf7,2025-09-26T14:35:20.057,1,"<strong>Ability: Solar Transfer</strong> As often as you like during your turn, you may use this Ability. Move a Basic Grass Energy from 1 of your Pokmon to another of your Pokmon.",,240.0,289.89,499.99,222.51,,Holofoil,177/132,Special Illustration Rare,Grass,380,Stage 2,[GGGG] Jungle Dump (240)<br> Heal 30 damage from this Pokemon.,Rx2,4,,
654517,Mega Gardevoir ex - 178/132,Mega Gardevoir ex 178 132,https://tcgplayer-cdn.tcgplayer.com/product/654517_200w.jpg,3,24380,https://cpt.tcgcsv.com/mQf7,2025-09-26T14:35:20.133,1,,,374.99,500.0,799.99,325.79,,Holofoil,178/132,Special Illustration Rare,Psychic,360,Stage 2,"[P] Overflowing Wishes<br> For each of your Benched Pokemon, search your deck for a Basic Psychic Energy card and attach it to that Pokemon. Then, shuffle your deck.",Dx2,2,[P] Mega Symphonia (50x)<br> This attack does 50 damage for each Psychic Energy attached to all of your Pokemon.,F-30
654518,Mega Lucario ex - 179/132,Mega Lucario ex 179 132,https://tcgplayer-cdn.tcgplayer.com/product/654518_200w.jpg,3,24380,https://cpt.tcgcsv.com/nQf7,2025-09-26T14:35:20.197,1,,,272.34,335.09,599.99,276.71,,Holofoil,179/132,Special Illustration Rare,Fighting,340,Stage 1,[F] Aura Jab (130)<br> Attach up to 3 Basic Fighting Energy cards from your discard pile to your Benched Pokemon in any way you like.,Px2,2,"[FF] Mega Brave (270)<br> During your next turn, this Pokemon can't use Mega Brave.",
654519,Mega Absol ex - 180/132,Mega Absol ex 180 132,https://tcgplayer-cdn.tcgplayer.com/product/654519_200w.jpg,3,24380,https://cpt.tcgcsv.com/pQf7,2025-09-26T14:35:20.273,1,,,84.99,119.14,249.99,98.42,,Holofoil,180/132,Special Illustration Rare,Darkness,280,Basic,"[DC] Terminal Period<br> If your opponent's Active Pokemon has exactly 6 damage counters on it, that Pokemon is Knocked Out.",Gx2,2,"[DDC] Claw of Darkness (200)<br> Your opponent reveals their hand, and you discard a card you find there.",
654520,Mega Latias ex - 181/132,Mega Latias ex 181 132,https://tcgplayer-cdn.tcgplayer.com/product/654520_200w.jpg,3,24380,https://cpt.tcgcsv.com/qQf7,2025-09-29T13:49:45.537,1,,,185.0,207.86,499.99,189.6,,Holofoil,181/132,Special Illustration Rare,Dragon,280,Basic,[C] Strafe (40)<br> You may switch this Pokemon with 1 of your Benched Pokemon.,,1,[RPC] Illusory Impulse (300)<br> Discard all Energy from this Pokemon.,
654521,Mega Kangaskhan ex - 182/132,Mega Kangaskhan ex 182 132,https://tcgplayer-cdn.tcgplayer.com/product/654521_200w.jpg,3,24380,https://cpt.tcgcsv.com/rQf7,2025-10-02T18:33:16.307,1,"<strong>Ability: Run Errand</strong> Once during your turn, if this Pokmon is in the Active Spot, you may use this Ability. Draw 2 cards. You can't use more than 1 Run Errand Ability each turn.",,85.0,105.81,249.99,90.03,,Holofoil,182/132,Special Illustration Rare,Colorless,300,Basic,[CCC] Rapid-Fire Combo (200+)<br> Flip a coin until you get tails. This attack does 50 more damage for each heads.,Fx2,3,,
654522,Acerola's Mischief - 183/132,Acerolas Mischief 183 132,https://tcgplayer-cdn.tcgplayer.com/product/654522_200w.jpg,3,24380,https://cpt.tcgcsv.com/sQf7,2025-09-26T14:35:20.497,1,"You can use this card only if your opponent has 2 or fewer Prize cards remaining.<br>Choose 1 of your Pokmon in play. During your opponent's next turn, prevent all damage from and effects of attacks done to that Pokmon by your opponent's Pokmon ex.",,55.0,62.91,300.0,56.95,,Holofoil,183/132,Special Illustration Rare,Trainer - Supporter,,,,,,,
654523,Lillie's Determination - 184/132,Lillies Determination 184 132,https://tcgplayer-cdn.tcgplayer.com/product/654523_200w.jpg,3,24380,https://cpt.tcgcsv.com/tQf7,2025-09-26T14:35:20.573,1,"Shuffle your hand into your deck. Then, draw 6 cards. If you have exactly 6 Prize cards remaining, draw 8 cards instead.",,169.99,188.87,449.99,171.15,,Holofoil,184/132,Special Illustration Rare,Trainer - Supporter,,,,,,,
654524,Lt. Surge's Bargain - 185/132,Lt Surges Bargain 185 132,https://tcgplayer-cdn.tcgplayer.com/product/654524_200w.jpg,3,24380,https://cpt.tcgcsv.com/vQf7,2025-09-26T14:35:20.653,1,"Ask your opponent if each player may take a Prize card. If yes, each player takes a Prize card. If no, you draw 4 cards.",,34.44,44.07,199.99,37.15,,Holofoil,185/132,Special Illustration Rare,Trainer - Supporter,,,,,,,
654525,Wally's Compassion - 186/132,Wallys Compassion 186 132,https://tcgplayer-cdn.tcgplayer.com/product/654525_200w.jpg,3,24380,https://cpt.tcgcsv.com/wQf7,2025-09-26T14:35:20.73,1,"Heal all damage from 1 of your Mega Evolution Pokmon ex. If you healed any damage in this way, put all Energy attached to that Pokmon into your hand.",,25.0,32.0,133.95,26.8,,Holofoil,186/132,Special Illustration Rare,Trainer - Supporter,,,,,,,
654526,Mega Gardevoir ex - 187/132,Mega Gardevoir ex 187 132,https://tcgplayer-cdn.tcgplayer.com/product/654526_200w.jpg,3,24380,https://cpt.tcgcsv.com/xQf7,2025-10-02T13:37:35.583,1,,,500.51,875.0,1299.99,498.16,794.98,Holofoil,187/132,Mega Hyper Rare,Psychic,360,Stage 2,"[P] Overflowing Wishes<br> For each of your Benched Pokemon, search your deck for a Basic Psychic Energy card and attach it to that Pokemon. Then, shuffle your deck.",Dx2,2,[P] Mega Symphonia (50x)<br> This attack does 50 damage for each Psychic Energy attached to all of your Pokemon.,F-30
654527,Mega Lucario ex - 188/132,Mega Lucario ex 188 132,https://tcgplayer-cdn.tcgplayer.com/product/654527_200w.jpg,3,24380,https://cpt.tcgcsv.com/zQf7,2025-10-02T15:03:06.237,1,,,690.0,749.99,1299.99,634.13,,Holofoil,188/132,Mega Hyper Rare,Fighting,340,Stage 1,[F] Aura Jab (130)<br> Attach up to 3 Basic Fighting Energy cards from your discard pile to your Benched Pokemon in any way you like.,Px2,2,"[FF] Mega Brave (270)<br> During your next turn, this Pokemon can't use Mega Brave.",
656272,Code Card - Mega Evolution Booster Pack,Code Card Mega Evolution Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/656272_200w.jpg,3,24380,https://cpt.tcgcsv.com/swg7,2025-09-29T11:44:56.62,0,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.02,0.06,1.0,0.06,,Normal,,Code Card,,,,,,,,
656273,Code Card: Mega Evolution Elite Trainer Box Alakazam Digital Bundle,Code Card Mega Evolution Elite Trainer Box Alakazam Digital Bundle,https://tcgplayer-cdn.tcgplayer.com/product/656273_200w.jpg,3,24380,https://cpt.tcgcsv.com/twg7,2025-09-30T12:37:21.407,0,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.7,0.99,9.95,,,Normal,,Code Card,,,,,,,,
656274,Code Card - Mega Evolution Pokemon Center Elite Trainer Box (Exclusive),Code Card Mega Evolution Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/656274_200w.jpg,3,24380,https://cpt.tcgcsv.com/vwg7,2025-09-29T11:46:15.397,0,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,2.0,2.2,2.5,2.5,,Normal,,Code Card,,,,,,,,
